 1.843682,         3
 1.854811,         1
 1.865942,         1
 1.877072,         3
 1.888203,         2
 1.899334,         3
 1.910465,         0
 1.921596,         0
 1.932728,         3
 1.943860,         3
 1.954992,         4
 1.966124,         2
 1.977257,         5
 1.988390,         3
 1.999523,         4
 2.010657,         5
 2.021791,         2
 2.032925,         2
 2.044059,         8
 2.055194,         2
 2.066329,         5
 2.077464,         8
 2.088599,         2
 2.099735,         1
 2.110871,         3
 2.122007,         0
 2.133143,         5
 2.144280,         2
 2.155417,         3
 2.166554,         4
 2.177691,         6
 2.188829,         2
 2.199967,         1
 2.211105,         0
 2.222244,         0
 2.233383,         2
 2.244522,         0
 2.255661,         1
 2.266800,         2
 2.277940,         3
 2.289080,         3
 2.300221,         2
 2.311361,         3
 2.322502,         1
 2.333643,         2
 2.344785,         1
 2.355926,         3
 2.367068,         1
 2.378210,         3
 2.389353,         3
 2.400495,         2
 2.411638,         1
 2.422782,         5
 2.433925,         3
 2.445069,         5
 2.456213,         2
 2.467357,         4
 2.478502,         5
 2.489646,         3
 2.500791,         2
 2.511937,         1
 2.523082,         7
 2.534228,         4
 2.545374,         1
 2.556520,         1
 2.567667,         5
 2.578814,         4
 2.589961,         3
 2.601108,         5
 2.612256,        12
 2.623404,         7
 2.634552,         7
 2.645701,        11
 2.656849,         6
 2.667998,         9
 2.679148,        18
 2.690297,         7
 2.701447,        14
 2.712597,        10
 2.723747,        13
 2.734898,        10
 2.746048,         8
 2.757199,        18
 2.768351,        12
 2.779502,        11
 2.790654,         7
 2.801806,        10
 2.812959,         5
 2.824111,         5
 2.835264,         4
 2.846417,         5
 2.857571,        10
 2.868724,         6
 2.879878,         9
 2.891033,         8
 2.902187,         8
 2.913342,         6
 2.924497,         3
 2.935652,         4
 2.946808,         5
 2.957963,         6
 2.969119,         7
 2.980276,         5
 2.991432,         4
 3.002589,         5
 3.013746,         2
 3.024903,         7
 3.036061,         4
 3.047219,         2
 3.058377,         6
 3.069535,         5
 3.080694,         2
 3.091853,        10
 3.103012,         7
 3.114171,        11
 3.125331,         8
 3.136491,         6
 3.147651,        10
 3.158812,         6
 3.169973,         5
 3.181134,         6
 3.192295,         4
 3.203456,         4
 3.214618,         8
 3.225780,         3
 3.236942,         6
 3.248105,         3
 3.259268,         5
 3.270431,         5
 3.281594,         4
 3.292758,         4
 3.303922,         5
 3.315086,         3
 3.326250,         3
 3.337415,         2
 3.348580,         3
 3.359745,         3
 3.370911,         3
 3.382076,         4
 3.393242,         5
 3.404409,         3
 3.415575,         4
 3.426742,         2
 3.437909,         7
 3.449076,         9
 3.460244,         1
 3.471411,         2
 3.482579,         1
 3.493748,         4
 3.504916,         6
 3.516085,         1
 3.527254,         3
 3.538424,         3
 3.549593,         4
 3.560763,         3
 3.571933,         3
 3.583104,         0
 3.594274,         3
 3.605445,         2
 3.616617,         1
 3.627788,         1
 3.638960,         3
 3.650132,         2
 3.661304,         2
 3.672477,         2
 3.683649,         2
 3.694822,         2
 3.705996,         3
 3.717169,         1
 3.728343,         1
 3.739517,         2
 3.750691,         0
 3.761866,         0
 3.773041,         1
 3.784216,         1
 3.795391,         1
 3.806567,         0
 3.817743,         3
 3.828919,         1
 3.840096,         2
 3.851272,         1
 3.862449,         2
 3.873627,         0
 3.884804,         1
 3.895982,         2
 3.907160,         1
 3.918338,         0
 3.929517,         0
 3.940695,         1
 3.951874,         0
 3.963054,         2
 3.974233,         1
 3.985413,         0
 3.996593,         0
 4.007774,         1
 4.018954,         1
 4.030135,         0
 4.041316,         2
 4.052498,         2
 4.063679,         3
 4.074861,         1
 4.086043,         2
 4.097226,         0
 4.108409,         3
 4.119592,         2
 4.130775,         0
 4.141958,         2
 4.153142,         1
 4.164326,         2
 4.175510,         0
 4.186695,         0
 4.197880,         1
 4.209065,         1
 4.220250,         2
 4.231436,         2
 4.242622,         0
 4.253808,         0
 4.264994,         1
 4.276181,         1
 4.287368,         0
 4.298555,         2
 4.309742,         1
 4.320930,         2
 4.332118,         0
 4.343306,         0
 4.354495,         1
 4.365683,         1
 4.376872,         2
 4.388062,         2
 4.399251,         3
 4.410441,         5
 4.421631,         4
 4.432821,         3
 4.444012,         2
 4.455203,         6
 4.466394,         2
 4.477585,         3
 4.488777,         2
 4.499968,         3
 4.511161,         3
 4.522353,         6
 4.533546,         1
 4.544739,         2
 4.555932,         2
 4.567125,         4
 4.578319,         1
 4.589513,         4
 4.600707,         3
 4.611902,         0
 4.623096,         0
 4.634291,         5
 4.645487,         2
 4.656682,         2
 4.667878,         3
 4.679074,         2
 4.690270,         1
 4.701467,         0
 4.712664,         2
 4.723861,         1
 4.735058,         1
 4.746256,         0
 4.757454,         0
 4.768652,         2
 4.779850,         1
 4.791049,         3
 4.802248,         1
 4.813447,         2
 4.824647,         2
 4.835846,         1
 4.847046,         1
 4.858246,         2
 4.869447,         1
 4.880648,         3
 4.891849,         2
 4.903050,         2
 4.914252,         2
 4.925453,         2
 4.936656,         2
 4.947858,         4
 4.959060,         1
 4.970263,         6
 4.981466,         4
 4.992670,         4
 5.003873,         1
 5.015077,         1
 5.026282,         4
 5.037486,         2
 5.048691,         2
 5.059896,         8
 5.071101,         5
 5.082306,         4
 5.093512,         3
 5.104718,         8
 5.115924,         8
 5.127131,        11
 5.138338,        21
 5.149545,        16
 5.160752,        27
 5.171960,        25
 5.183167,        35
 5.194375,        43
 5.205584,        56
 5.216792,        63
 5.228001,        72
 5.239210,        78
 5.250420,        93
 5.261630,       109
 5.272839,        88
 5.284050,       129
 5.295260,       116
 5.306471,       132
 5.317682,       137
 5.328893,       114
 5.340104,       145
 5.351316,       147
 5.362528,       121
 5.373741,       120
 5.384953,       120
 5.396166,       102
 5.407379,        98
 5.418592,       115
 5.429806,        86
 5.441020,        96
 5.452234,        78
 5.463448,        79
 5.474663,        65
 5.485878,        71
 5.497093,        50
 5.508308,        45
 5.519524,        45
 5.530740,        35
 5.541956,        24
 5.553173,        43
 5.564389,        39
 5.575606,        44
 5.586824,        47
 5.598041,        57
 5.609259,        69
 5.620477,        65
 5.631695,        84
 5.642914,        82
 5.654133,        93
 5.665352,        92
 5.676571,        97
 5.687791,       108
 5.699010,        91
 5.710231,        99
 5.721451,       101
 5.732672,        93
 5.743892,        76
 5.755114,        66
 5.766335,        70
 5.777557,        51
 5.788779,        36
 5.800001,        36
 5.811223,        26
 5.822446,        30
 5.833669,        21
 5.844892,        17
 5.856116,         8
 5.867340,         6
 5.878564,        10
 5.889788,         4
 5.901013,         9
 5.912238,         7
 5.923463,        15
 5.934688,         6
 5.945914,        13
 5.957140,        14
 5.968366,        18
 5.979592,        18
 5.990819,        14
 6.002046,        28
 6.013273,        25
 6.024500,        32
 6.035728,        28
 6.046956,        27
 6.058184,        36
 6.069413,        36
 6.080642,        27
 6.091871,        39
 6.103100,        32
 6.114329,        27
 6.125559,        27
 6.136789,        21
 6.148020,        38
 6.159250,        36
 6.170481,        40
 6.181712,        46
 6.192944,        48
 6.204175,        58
 6.215407,        65
 6.226639,        63
 6.237872,        78
 6.249104,        92
 6.260337,        85
 6.271570,       102
 6.282804,        93
 6.294038,       105
 6.305272,        93
 6.316506,        81
 6.327740,        89
 6.338975,        89
 6.350210,        77
 6.361446,        67
 6.372681,        59
 6.383917,        51
 6.395153,        50
 6.406389,        26
 6.417626,        19
 6.428863,        25
 6.440100,        20
 6.451337,        12
 6.462575,        12
 6.473813,         5
 6.485051,        10
 6.496290,         4
 6.507528,         2
 6.518767,         4
 6.530006,         1
 6.541246,         4
 6.552486,         3
 6.563726,         6
 6.574966,         9
 6.586207,         5
 6.597447,         7
 6.608688,         8
 6.619930,        10
 6.631171,        11
 6.642413,        20
 6.653655,        19
 6.664898,        27
 6.676140,        34
 6.687383,        37
 6.698626,        52
 6.709870,        58
 6.721113,        51
 6.732357,        77
 6.743601,        79
 6.754846,        78
 6.766091,        93
 6.777336,       110
 6.788581,       105
 6.799826,        84
 6.811072,        98
 6.822318,        80
 6.833564,        80
 6.844811,        70
 6.856058,        58
 6.867305,        58
 6.878552,        56
 6.889800,        43
 6.901048,        42
 6.912296,        26
 6.923544,        15
 6.934793,        14
 6.946042,        13
 6.957291,         7
 6.968540,         5
 6.979790,         2
 6.991040,         1
 7.002290,         1
 7.013541,         0
 7.024791,         0
 7.036042,         0
 7.047294,         1
 7.058545,         0
 7.069797,         0
 7.081049,         0
 7.092301,         0
 7.103554,         0
 7.114807,         0
 7.126060,         0
 7.137313,         0
 7.148567,         0
 7.159821,         0
 7.171075,         0
 7.182329,         1
 7.193584,         0
 7.204839,         0
 7.216094,         0
 7.227349,         0
 7.238605,         1
 7.249861,         0
 7.261117,         0
 7.272374,         0
 7.283631,         0
 7.294888,         0
 7.306145,         0
 7.317402,         0
 7.328660,         0
 7.339918,         0
 7.351177,         2
 7.362435,         1
 7.373694,         0
 7.384953,         0
 7.396213,         0
 7.407472,         0
 7.418732,         0
 7.429992,         0
 7.441253,         0
 7.452513,         0
 7.463774,         0
 7.475035,         0
 7.486297,         0
 7.497559,         0
 7.508821,         0
 7.520083,         0
 7.531345,         0
 7.542608,         0
 7.553871,         0
 7.565134,         0
 7.576398,         0
 7.587662,         0
 7.598926,         0
 7.610190,         0
 7.621455,         0
 7.632720,         1
 7.643985,         0
 7.655250,         0
 7.666516,         0
 7.677782,         0
 7.689048,         1
 7.700314,         0
 7.711581,         0
 7.722848,         0
 7.734115,         1
 7.745383,         0
 7.756651,         0
 7.767919,         1
 7.779187,         1
 7.790455,         1
 7.801724,         0
 7.812993,         0
 7.824262,         1
 7.835532,         0
 7.846802,         1
 7.858072,         0
 7.869342,         0
 7.880613,         0
 7.891884,         0
 7.903155,         0
 7.914426,         1
 7.925698,         0
 7.936970,         0
 7.948242,         0
 7.959515,         0
 7.970787,         0
 7.982060,         0
 7.993334,         0
 8.004607,         0
 8.015881,         0
 8.027155,         0
 8.038429,         2
 8.049704,         0
 8.060979,         0
 8.072254,         0
 8.083529,         0
 8.094804,         0
 8.106080,         1
 8.117356,         0
 8.128633,         3
 8.139909,         0
 8.151186,         1
 8.162464,         0
 8.173741,         0
 8.185019,         1
 8.196297,         0
 8.207575,         0
 8.218853,         1
 8.230132,         0
 8.241411,         1
 8.252690,         0
 8.263970,         1
 8.275250,         0
 8.286530,         0
 8.297810,         0
 8.309090,         0
 8.320371,         1
 8.331652,         2
 8.342934,         1
 8.354215,         0
 8.365497,         1
 8.376779,         1
 8.388062,         1
 8.399344,         1
 8.410627,         1
 8.421910,         0
 8.433194,         1
 8.444478,         0
 8.455762,         0
 8.467046,         2
 8.478330,         0
 8.489615,         0
 8.500900,         2
 8.512185,         0
 8.523471,         1
 8.534757,         0
 8.546043,         1
 8.557329,         2
 8.568616,         2
 8.579902,         0
 8.591190,         2
 8.602477,         3
 8.613765,         5
 8.625052,         5
 8.636341,         2
 8.647629,         2
 8.658918,         9
 8.670207,        14
 8.681496,        11
 8.692785,        16
 8.704075,        16
 8.715365,        29
 8.726655,        39
 8.737946,        36
 8.749236,        36
 8.760527,        58
 8.771819,        51
 8.783110,        57
 8.794402,        65
 8.805694,        57
 8.816987,        39
 8.828279,        42
 8.839572,        57
 8.850865,        62
 8.862159,        53
 8.873452,        36
 8.884746,        36
 8.896040,        35
 8.907335,        30
 8.918629,        23
 8.929924,        19
 8.941220,        20
 8.952515,         3
 8.963811,        11
 8.975107,         9
 8.986403,         4
 8.997699,         4
 9.008996,         6
 9.020293,         3
 9.031591,         5
 9.042888,         2
 9.054186,         2
 9.065484,         3
 9.076782,         0
 9.088081,         0
 9.099380,         1
 9.110679,         3
 9.121979,         2
 9.133278,         1
 9.144578,         1
 9.155878,         0
 9.167179,         1
 9.178479,         0
 9.189780,         3
 9.201082,         1
 9.212383,         0
 9.223685,         0
 9.234987,         3
 9.246289,         0
 9.257592,         2
 9.268895,         1
 9.280198,         0
 9.291501,         1
 9.302804,         0
 9.314108,         0
 9.325412,         1
 9.336717,         2
 9.348021,         0
 9.359326,         1
 9.370631,         1
 9.381937,         1
 9.393243,         2
 9.404549,         0
 9.415855,         1
 9.427161,         0
 9.438468,         0
 9.449775,         2
 9.461082,         2
 9.472390,         0
 9.483697,         3
 9.495005,         1
 9.506314,         0
 9.517622,         0
 9.528931,         0
 9.540240,         0
 9.551550,         1
 9.562859,         0
 9.574169,         0
 9.585479,         0
 9.596790,         1
 9.608100,         0
 9.619411,         2
 9.630722,         1
 9.642034,         0
 9.653345,         1
 9.664657,         0
 9.675970,         1
 9.687282,         1
 9.698595,         1
 9.709908,         0
 9.721221,         0
 9.732535,         0
 9.743848,         0
 9.755162,         0
 9.766477,         0
 9.777791,         0
 9.789106,         0
 9.800421,         1
 9.811737,         0
 9.823052,         0
 9.834368,         0
 9.845684,         0
 9.857001,         0
 9.868317,         0
 9.879634,         0
 9.890951,         0
 9.902269,         2
 9.913587,         0
 9.924905,         0
 9.936223,         0
 9.947541,         0
 9.958860,         0
 9.970179,         0
 9.981498,         0
 9.992818,         0
10.004138,         0
10.015458,         0
10.026778,         0
10.038099,         0
10.049420,         0
10.060741,         0
10.072062,         0
10.083384,         0
10.094706,         0
10.106028,         1
10.117350,         0
10.128673,         1
10.139996,         0
10.151319,         0
10.162642,         1
10.173966,         0
10.185290,         0
10.196614,         0
10.207939,         0
10.219264,         0
10.230589,         0
10.241914,         0
10.253240,         1
10.264565,         0
10.275892,         0
10.287218,         1
10.298545,         0
10.309871,         0
10.321199,         0
10.332526,         0
10.343854,         0
10.355181,         0
10.366510,         0
10.377838,         0
10.389167,         0
10.400496,         0
10.411825,         0
10.423154,         0
10.434484,         0
10.445814,         0
10.457145,         0
10.468475,         0
10.479806,         0
10.491137,         0
10.502468,         0
10.513800,         0
10.525132,         0
10.536464,         0
10.547796,         0
10.559129,         0
10.570462,         0
10.581795,         0
10.593128,         0
10.604462,         0
10.615796,         0
10.627130,         0
10.638464,         0
10.649799,         0
10.661134,         0
10.672469,         0
10.683805,         0
10.695141,         0
10.706477,         0
10.717813,         0
10.729150,         0
10.740486,         0
10.751823,         0
10.763161,         0
10.774498,         0
10.785836,         0
10.797174,         0
10.808513,         0
10.819851,         0
10.831190,         0
10.842529,         0
10.853869,         0
10.865209,         0
10.876548,         0
10.887889,         0
10.899229,         0
10.910570,         0
10.921911,         0
10.933252,         0
10.944594,         0
10.955935,         0
10.967278,         0
10.978620,         0
10.989962,         0
11.001305,         0
11.012648,         0
11.023992,         0
11.035335,         0
11.046679,         0
11.058023,         0
11.069368,         0
11.080712,         0
11.092057,         0
11.103402,         0
11.114748,         0
11.126094,         0
11.137440,         0
11.148786,         0
11.160132,         0
11.171479,         0
11.182826,         0
11.194173,         0
11.205521,         0
11.216869,         0
11.228217,         0
11.239565,         0
