277.145749    0.636551
266.231793    0.513757
 1.000000   0.000000
269.680781    0.078445
263.785911    0.162337
259.013109    0.171684
282.493231    0.723039
287.579707    0.755555
261.482046    0.060081
243.865321   -0.233646
236.715473    0.175953
 1.000000   0.000000
243.158912    0.647322
256.247526    0.045719
257.088567    0.558370
258.305425    0.008338 
267.760053    0.009242 
 1.000000   0.000000
248.958582    0.092765
273.038399    0.494206
281.602579    0.391409
252.177141    0.051612
290.098017    0.188358
253.360809    0.305146
