z,e
-245.431,4.66677
-276.556,8.38224
-266.488,8.93387
-244.827,6.63468
-248.653,6.90311
-234.911,6.74763
-275.935,4.00502
-263.543,5.15782
-267.952,4.077
-231.722,7.28293
-260.388,6.72989
-252.114,6.73148
-273.066,5.93613
-235.578,4.14235
-259.855,6.76614
-268.103,5.4107
-252.906,4.73178
-231.19,5.46782
-259.184,6.64391
-248.221,6.81787
-257.626,6.18443
-273.202,6.05596
-267.673,5.53569
-260.689,5.28525
-252.246,10.1724
-266.229,5.33383
-263.427,4.41632
-235.907,6.75273
-238.638,10.1978
-260.271,5.51469
-236.218,5.43571
-271.974,8.92119
-238.028,6.7082
-261.617,6.33998
-275.366,6.43909
-264.843,6.22828
-238.699,7.18683
-239.783,7.57057
-244.54,6.92217
-270.12,6.74808
-238.49,7.16371
-252.721,6.78032
-235.107,6.88031
-274.703,6.39817
-278.503,9.55735
-278.033,10.2469
-271.945,6.4428
-258.895,6.38149
-277.279,6.78819
-236.372,4.15241
-257.321,8.91539
-269.833,10.1799
-235.509,6.72602
-275.062,6.49823
-276.818,10.2391
-242.074,6.39257
-238.357,5.22776
-258.353,6.75758
-260.65,4.62803
-268.171,6.18084
-245.854,6.80545
-268.85,5.07379
-267.152,4.97609
-270.971,6.31695
-263.299,8.45675
-274.559,6.21638
-273.622,6.10975
-251.398,9.57325
-242.151,6.98322
-246.02,5.85893
-255.756,8.55324
-263.736,7.32653
-260.528,8.0071
-256.78,6.35778
-237.072,7.015
-277.487,6.40193
-232.119,5.2656
-233.108,5.56893
-242.056,4.82148
-241.105,8.41517
-248.979,5.93709
-248.473,4.17858
-259.449,6.64915
-238.969,6.08366
-237.75,6.69887
-232.281,5.09042
-270.512,6.536
-273.85,4.32355
-277.362,5.82583
-246.861,6.89672
-255.389,3.85314
-263.022,9.36019
-268.038,5.737
-267.301,5.36707
-265.575,6.14534
-276.692,6.01233
-267.439,5.54266
-235.234,7.14428
-232.701,7.18371
-271.597,7.87241
-259.132,6.74306
-246.556,6.61482
-263.748,4.28784
-259.327,4.57898
-269.012,4.42817
-246.597,6.90211
-230.906,10.1431
-269.466,4.50522
-260.045,6.68201
-245.921,6.92087
-235.484,7.14744
-258.226,5.15173
-231.029,6.39769
-260.024,6.70898
-275.487,6.32964
-249.096,6.95477
-239.643,9.44883
-260.814,8.17885
-242.268,9.73137
-261.776,6.28065
-232.311,5.13361
-263.281,3.84109
-273.256,6.5082
-276.573,5.96848
-252.526,6.33521
-234.586,6.51832
-262.146,5.94424
-245.924,4.71739
-237.482,6.97833
-264.595,6.6052
-253.724,8.73814
-274.267,8.75499
-275.816,8.6054
-269.557,4.28838
-239.353,8.63844
-240.295,6.99837
-277.658,6.35355
-246.168,4.79591
-257.875,5.09952
-245.195,9.55695
-252.245,6.7641
-266.966,7.36394
-234.317,9.88194
-262.863,5.13291
-256.509,6.36089
-238.668,4.66409
-246.357,6.9888
-274.726,5.96875
-255.237,6.38818
-244.537,6.9989
-268.145,6.59881
-235.751,4.79777
-266.927,6.52403
-251.258,6.49552
-272.945,3.76973
-253.52,4.78591
-264.853,6.71829
-246.19,6.60402
-263.201,6.65178
-269.302,9.36961
-256.393,4.99463
-235.809,6.01599
-257.412,8.36747
-262.635,4.62692
-243.394,9.6805
-277.013,6.39943
-244.17,9.9164
-267.91,5.15077
-251.894,6.79841
-270.073,6.51616
-271.672,4.41234
-235.382,9.20544
-270.303,6.09114
-256.772,10.1532
-250.078,4.92135
-268.597,4.16748
-240.801,4.74352
-248.302,6.64468
-232.587,4.86267
-267.083,9.50509
-247.199,6.53974
-266.095,6.16979
-247.906,4.85315
-260.757,6.75255
-236.67,7.03901
-253.063,8.90165
-260.624,5.93696
-270.548,6.16808
-238.073,6.75149
-241.38,4.91239
-243.52,6.51262
-263.807,5.44997
-253.632,4.7884
-269.807,3.84818
-234.776,4.41758
-256.731,4.64361
-240.452,8.92162
-250.543,6.37
-257.242,6.83729
-266.242,4.37784
-276.169,4.27848
-276.739,7.81261
-272.601,5.76423
-273.5,4.41443
-271.908,6.11585
-272.753,5.90082
-253.128,5.02272
-278.611,6.27504
-240.878,10.1845
-244.935,6.98276
-275.713,9.95677
-259.918,6.76491
-252.445,9.12638
-252.422,6.42189
-258.09,7.13959
-271.679,4.18974
-253.492,4.4584
-251.186,4.41683
-246.715,4.57785
-236.303,8.45043
-244.96,7.70691
-259.728,4.60198
-247.096,5.273
-240.632,4.60817
-277.846,5.21156
-232.183,4.66903
-250.537,6.94641
-246.232,4.31899
-255.6,10.2179
-253.585,4.65177
-248.102,5.6819
-243.151,6.72767
-256.669,9.02479
-276.462,6.42849
-232.412,4.88026
-233.272,6.70483
-235.905,4.58779
-254.269,6.79481
-264.989,4.37163
-264.587,4.02885
-276.384,6.36767
-255.397,5.66555
-255.929,4.65132
-267.156,4.36506
-255.926,6.07487
-253.965,5.51732
-273.338,6.14406
-250.943,6.95094
-272.414,4.57712
-244.014,4.70052
-248.99,8.34059
-255.725,4.56105
-250.246,5.58971
-263.615,6.19137
-275.062,4.9549
-263.073,6.58623
-256.187,6.42155
-240.912,4.8565
-253.625,4.57504
-263.141,5.93973
-240.135,5.00699
-271.955,3.83599
-252.05,6.69097
-238.947,10.1841
-236.227,5.01279
-243.109,7.02319
-242.76,5.00078
-241.252,4.80835
-273.079,6.49015
-242.852,4.43689
-271.584,6.49053
-249.046,6.43213
-276.643,6.31717
-269.883,9.57411
-233.519,7.24892
-243.646,6.80391
-237.369,7.25178
-236.732,5.575
-263.954,4.33181
-257.954,6.31467
-264.044,6.62255
-241.515,7.04256
-269.789,6.56958
-240.267,7.18029
-231.914,7.25537
-254.103,6.42306
-246.226,6.96008
-251.235,9.62312
-256.84,6.84553
-242.215,8.03507
-269.566,4.45133
-266.415,6.50956
-266.447,5.07516
-272.718,9.42746
-278.077,6.02176
-265.275,6.1401
-242.564,10.168
-274.209,5.98275
-240.08,4.29533
-261.87,6.66323
-246.753,6.93229
-259.995,6.3932
-233.386,8.23518
-232.952,6.77371
-257.332,7.54077
-256.844,4.34402
-246.881,6.59406
-263.669,5.58335
-274.203,5.86505
-241.057,6.62549
-233.891,4.28199
-272,6.57307
-247.804,4.9113
-247.795,4.79348
-256.084,6.82791
-274.011,9.96647
-266.065,6.05886
