 138.247415	 -25.667259	  13.885597	   3.597470
 134.838010	  -3.328449	   8.126092	  10.288494
 136.916548	   9.782363	   2.222909	  -5.348704	
 127.901432	   2.899189	   1.506597	  -6.475778	
 127.602169	  -3.205717	  -5.611115	   0.616367	
   0.000000	   0.000000	   0.000000	   0.000000
 180.663749	 -10.162130	  40.390534	 -20.683025	
 156.849186	  -6.543018	   9.599268	 -20.493485	
 166.152126	   4.990292	  12.080409	 -14.023401	
 136.010858	   7.542530	   0.683416	   3.958128	
   0.000000	   0.000000	   0.000000	   0.000000
   0.000000	   0.000000	   0.000000	   0.000000
 162.745539	 -42.205434	  22.678497	  16.481745	
 169.506660	  -5.980514	  -0.266141	  -7.026398	
 140.620062	  -6.245841	  20.158333	 -16.132634	
 153.863880	  -4.331887	   2.338194	  -2.588861	
 153.496329	  -9.096386	  -7.418941	   8.363311	
   0.000000	   0.000000	   0.000000	   0.000000
   0.000000	   0.000000	   0.000000	   0.000000
145.455493	   8.892001	 -12.857644	  -6.660356
147.744938	   8.582095	  -1.755810	  -6.639474	
   0.000000	   0.000000	   0.000000	   0.000000
   0.000000	   0.000000	   0.000000	   0.000000
   0.000000	   0.000000	   0.000000	   0.000000
