 1296.50007893	 0.000000	  0	 0.000000	 3.087000
 1297.50023678	 0.000000	  0	 0.000000	 3.027500
 1298.50039463	 0.000000	  0	 0.000000	 2.654000
 1299.50055249	 0.000000	  0	 0.000000	 2.590678
 1300.50071034	 0.000000	  0	 0.000000	 3.025462
 1301.50086819	 0.000000	  0	 0.000000	 3.171026
 1302.50102605	 0.000000	  0	 0.000000	 3.258871
 1303.50118390	 0.000000	  0	 0.000000	 2.334310
 1304.50134175	 0.000000	  0	 0.000000	 3.081864
 1305.50149961	 0.000000	  0	 0.000000	 2.812689
 1306.50165746	 0.000000	  0	 0.000000	 3.107143
 1307.50181531	 0.000000	  0	 0.000000	 3.200000
 1308.50197316	 0.000000	  0	 0.000000	 3.020924
 1309.50213102	 0.000000	  0	 0.000000	 3.023950
 1310.50228887	 0.000000	  0	 0.000000	 2.715763
 1311.50244672	 0.000000	  0	 0.000000	 2.553051
 1312.50260458	 0.000000	  0	 0.000000	 3.308824
 1313.50276243	 0.000000	  0	 0.000000	 2.584000
 1314.50292028	 0.000000	  0	 0.000000	 2.567797
 1315.50307814	 0.000000	  0	 0.000000	 2.542373
 1316.50323599	 0.000000	  0	 0.000000	 2.501092
 1317.50339384	 0.000000	  0	 0.000000	 2.295378
 1318.50355170	 0.000000	  0	 0.000000	 3.191695
 1319.50370955	 0.000000	  0	 0.000000	 2.648136
 1320.50386740	 0.000000	  0	 0.000000	 2.570168
 1321.50402526	 0.000000	  0	 0.000000	 2.507647
 1322.50418311	 0.000000	  0	 0.000000	 3.399580
 1323.50434096	 0.000000	  0	 0.000000	 2.513898
 1324.50449882	 0.000000	  0	 0.000000	 2.564622
 1325.50465667	 0.000000	  0	 0.000000	 2.783445
 1326.50481452	 0.000000	  0	 0.000000	 2.577179
 1327.50497238	 0.000000	  0	 0.000000	 2.636500
 1328.50513023	 0.000000	  0	 0.000000	 2.545424
 1329.50528808	 0.000000	  0	 0.000000	 2.575424
 1330.50544594	 0.000000	  0	 0.000000	 3.239000
 1331.50560379	 0.000000	  0	 0.000000	 2.911525
 1332.50576164	 0.000000	  0	 0.000000	 2.894000
 1333.50591949	 0.000000	  0	 0.000000	 2.904261
 1334.50607735	 0.000000	  0	 0.000000	 2.934103
 1335.50623520	 0.000000	  0	 0.000000	 2.749831
 1336.50639305	 0.000000	  0	 0.000000	 3.085424
 1337.50655091	 0.000000	  0	 0.000000	 2.758739
 1338.50670876	 0.000000	  0	 0.000000	 2.793025
 1339.50686661	 0.000000	  0	 0.000000	 2.645385
 1340.50702447	 0.000000	  0	 0.000000	 2.208305
 1341.50718232	 0.000000	  0	 0.000000	 2.657395
 1342.50734017	 0.000000	  0	 0.000000	 2.346303
 1343.50749803	 0.000000	  0	 0.000000	 2.447143
 1344.50765588	 0.000000	  0	 0.000000	 2.219000
 1345.50781373	 0.000000	  0	 0.000000	 2.130000
 1346.50797159	 0.000000	  0	 0.000000	 2.261597
 1347.50812944	 0.000000	  0	 0.000000	 2.170000
 1348.50828729	 0.000000	  0	 0.000000	 2.237395
 1349.50844515	 0.000000	  0	 0.000000	 1.809153
 1350.50860300	 0.000000	  0	 0.000000	 1.300084
 1351.50876085	 0.000000	  0	 0.000000	 0.875172
 1352.50891871	 0.000000	  0	 0.000000	 0.611695
 1353.50907656	 0.000000	  0	 0.000000	 0.426923
 1354.50923441	 0.000000	  0	 0.000000	 0.356355
 1355.50939227	 0.000000	  0	 0.000000	 0.340811
 1356.50955012	 0.000000	  0	 0.000000	 0.558522
 1357.50970797	 0.000000	  0	 0.000000	 0.880000
 1358.50986582	 0.000000	  0	 0.000000	 1.135714
 1359.51002368	 0.000000	  0	 0.000000	 1.262586
 1360.51018153	 0.000000	  0	 0.000000	 1.426034
 1361.51033938	 0.000000	  0	 0.000000	 1.590000
 1362.51049724	 0.000000	  0	 0.000000	 1.705500
 1363.51065509	 0.000000	  0	 0.000000	 2.294874
 1364.51081294	 0.000000	  0	 0.000000	 2.274202
 1365.51097080	 0.000000	  0	 0.000000	 2.082605
 1366.51112865	 0.000000	  0	 0.000000	 2.196555
 1367.51128650	 0.000000	  0	 0.000000	 2.190000
 1368.51144436	 0.000000	  0	 0.000000	 2.222034
 1369.51160221	 0.000000	  0	 0.000000	 2.503000
 1370.51176006	 0.000000	  0	 0.000000	 2.192500
 1371.51191792	 0.000000	  0	 0.000000	 2.306949
 1372.51207577	 0.000000	  0	 0.000000	 2.988655
 1373.51223362	 0.000000	  0	 0.000000	 2.404286
 1374.51239148	 0.000000	  0	 0.000000	 2.383500
 1375.51254933	 0.000000	  0	 0.000000	 2.127479
 1376.51270718	 0.000000	  0	 0.000000	 2.199076
 1377.51286504	 0.000000	  0	 0.000000	 2.243333
 1378.51302289	 0.000000	  0	 0.000000	 2.182437
 1379.51318074	 0.000000	  0	 0.000000	 2.178908
 1380.51333860	 0.000000	  0	 0.000000	 2.190500
 1381.51349645	 0.000000	  0	 0.000000	 2.164500
 1382.51365430	 0.000000	  0	 0.000000	 2.178000
 1383.51381215	 0.000000	  0	 0.000000	 2.358500
 1384.51397001	 0.000000	  0	 0.000000	 2.455500
 1385.51412786	 0.000000	  0	 0.000000	 2.411849
 1386.51428571	 0.000000	  0	 0.000000	 3.081000
 1387.51444357	 0.000000	  0	 0.000000	 1.281429
 1388.51460142	 0.000000	  0	 0.000000	 0.030000
 1389.51475927	 0.000000	  0	 0.000000	 0.030000
 1390.51491713	 1.000000	 25	 1.000000	 2.996250
 1391.51507498	17.000000	 25	 2.000000	 4.176102
