z,e
-270.693,6.6421
-244.452,4.06808
-237.612,6.2846
-272.373,4.28519
-236.876,6.82488
-255.374,6.40159
-266.524,4.66312
-251.674,7.05218
-236.825,7.23209
-236.712,5.94081
-259.101,6.72159
-268.078,7.40507
-251.287,8.10747
-267.107,9.80028
-243.469,4.81013
-266.304,4.46432
-241.455,6.75322
-273.011,6.13077
-240.704,7.1735
-252.776,4.85291
-237.554,5.00182
-259.084,6.63316
-264.38,6.96379
-245.964,4.53245
-239.771,4.95708
-243.659,5.62328
-234.029,7.1058
-258.879,9.83502
-235.122,7.27223
-250.423,10.0123
-256.357,4.84462
-269.417,3.77244
-234.069,5.93756
-251.272,5.67878
-249.34,9.44903
-276.098,8.77761
-255.609,4.6412
-256.09,6.33022
-247.947,6.05416
-264.313,6.31662
-235.101,6.88668
-246.395,4.31207
-261.98,6.36551
-266.721,4.14903
-263.516,3.85121
-261.128,4.60435
-277.169,6.55237
-277.577,8.79799
-277.286,5.05704
-257.523,5.4888
-247.604,5.46188
-274.987,5.39175
-278.629,5.9704
-274.761,4.19681
-266.465,8.23476
-237.331,4.91069
-268.676,5.1362
-265.283,3.94922
-241.764,5.45827
-268.253,4.49758
-241.57,5.86094
-262.727,6.60785
-231.019,4.5785
-256.961,6.89613
-248.768,6.89268
-245.783,9.01242
-261.528,6.24652
-269.291,6.66206
-249.875,4.59351
-241.596,7.31735
-264.236,6.44671
-258.644,6.68642
-268.207,5.13282
-249.257,6.89959
-232.964,5.02553
-270.714,7.3337
-259.661,3.98209
-234.595,10.0739
-250.003,6.82403
-258.2,5.09557
-237.602,7.14826
-238.038,10.0061
-231.036,4.58248
-268.495,3.86325
-248.509,5.58237
-248.883,4.85328
-259.99,9.74093
-237.414,6.76778
-255.745,6.49313
-261.827,6.78517
-249.278,4.93495
-245.296,6.60818
-254.182,6.844
-270.02,4.5553
-250.101,4.42213
-255.802,6.42848
-276.116,6.515
-237.11,7.08616
-245.631,6.93787
-271.032,4.27078
-241.783,7.73143
-267.537,8.39046
-249.015,4.99687
-256.214,4.96247
-272.264,6.51562
-270.801,4.85048
-240.804,7.33221
-236.659,4.73693
-269.703,5.31997
-238.509,5.86945
-239.157,4.94791
-253.441,6.94024
-261.508,9.34917
-272.829,9.59225
-269.624,8.38896
-249.199,3.98842
-262.024,3.97021
-261.142,5.23374
-262.401,6.6874
-253.522,4.57994
-256.465,6.91514
-253.333,6.82706
-276.006,3.88359
-233.886,4.75091
-237.707,7.20204
-268.721,6.23701
-276.181,4.63659
-253.264,5.73086
-267.16,4.53379
-266.144,4.01387
